Order_ID,Customer_ID,Store_ID,Order_Date,Total_Items,Quantity,Total_Gross,Total_Net,Discount_Amount,Payment_Method
11272,539,1,2025-06-14 19:57:46,2,2,432.27,432.27,0.0,Cash
11273,4794,3,2024-01-31 00:59:10,5,20,720.28,720.28,0.0,Card
11274,3512,6,2024-08-11 18:45:33,3,5,113.34,96.58,16.759999999999998,Card
11275,249,1,2025-06-16 08:57:01,5,9,628.3900000000001,587.87,40.52,PayPal
11276,3599,9,2025-09-06 11:42:36,1,1,59.34,56.37,2.97,Cash
11277,3675,7,2023-04-26 08:12:00,4,4,747.2,736.15,11.05,PayPal
11278,4520,1,2024-11-19 10:35:03,3,4,311.95,303.27,8.68,Card
11279,4282,5,2025-05-03 01:37:54,5,6,468.24,465.84,2.4,PayPal
11280,2562,7,2024-09-24 20:50:45,2,6,98.59,98.59,0.0,Cash
11281,342,7,2024-12-07 04:10:52,5,8,410.34,392.65999999999997,17.68,PayPal
11282,2593,2,2025-12-04 05:18:10,2,4,350.42,324.96,25.46,PayPal
11283,3466,4,2023-04-24 10:23:34,4,14,1613.4,1497.23,116.17,PayPal
11284,2407,7,2023-12-13 00:22:54,4,10,989.0300000000001,947.65,41.38,Card
11285,1485,4,2024-12-09 19:44:57,1,2,64.16,60.95,3.21,Cash
11286,419,9,2024-12-04 22:53:47,5,16,2652.93,2619.8,33.13,Cash
11287,1293,4,2025-12-22 20:43:27,2,4,285.0,285.0,0.0,PayPal
11288,675,6,2025-02-01 11:17:35,4,6,1106.1299999999999,909.46,196.67,Cash
11289,4827,4,2025-12-06 06:35:59,5,15,1019.6800000000001,1011.0400000000001,8.64,Card
11290,3570,2,2023-12-31 07:38:36,2,21,922.55,831.7700000000001,90.78,Cash
11291,2787,3,2025-08-12 09:49:08,2,6,271.78,257.92,13.86,Card
11292,2168,4,2023-03-25 16:04:16,3,6,510.74,487.75,22.99,Cash
11293,1731,4,2024-06-21 13:36:44,1,5,182.54999999999998,173.42,9.13,Card
11294,1959,5,2024-07-21 10:44:03,1,1,142.7,114.16,28.54,Card
11295,3423,8,2025-08-24 07:28:45,3,5,496.05999999999995,494.92999999999995,1.13,Cash
11296,1539,10,2023-06-13 17:15:00,2,2,788.1300000000001,748.73,39.4,Cash
11297,3389,10,2025-10-04 01:03:04,5,12,867.6800000000001,866.37,1.31,Card
11298,1148,2,2025-11-21 07:44:04,1,20,918.6,872.67,45.93,Cash
11299,2909,7,2024-03-26 00:07:46,1,1,190.96,152.77,38.19,PayPal
11300,4930,1,2025-06-10 02:47:42,2,4,530.0,530.0,0.0,Cash
11301,372,4,2024-08-19 01:38:20,2,4,819.71,769.69,50.019999999999996,Card
11302,3980,4,2024-12-06 15:09:43,3,8,533.18,495.52000000000004,37.66,Cash
11303,1234,7,2025-01-25 01:07:33,4,13,1822.91,1818.24,4.67,Cash
11304,4384,7,2024-02-19 14:50:02,3,6,662.66,657.4,5.26,PayPal
11305,3936,8,2024-11-23 11:57:46,1,1,759.44,759.44,0.0,Card
11306,3802,8,2024-01-12 23:52:23,2,5,1816.82,1672.14,144.68,Cash
11307,426,9,2024-06-03 07:41:53,1,1,18.59,17.66,0.93,PayPal
11308,1560,3,2025-09-06 10:21:41,5,11,1128.67,1095.89,32.78,Cash
11309,3208,7,2026-01-27 22:39:52,2,21,1085.88,1081.29,4.59,Cash
11310,4651,1,2024-10-10 13:04:09,1,3,111.87,111.87,0.0,Card
11311,4614,5,2025-08-05 00:15:54,3,22,475.41999999999996,473.19,2.23,PayPal
11312,1327,4,2025-09-24 15:32:27,3,23,20130.24,20128.190000000002,2.05,Cash
11313,1476,2,2025-09-17 10:51:50,5,10,1399.25,1399.25,0.0,PayPal
11314,1267,5,2024-05-10 10:41:21,2,3,390.56000000000006,390.56000000000006,0.0,Cash
11315,493,9,2023-07-09 23:39:14,2,4,1203.87,1083.48,120.39,Cash
11316,3729,3,2023-03-04 12:55:09,1,3,101.94,91.75,10.19,Cash
11317,40,5,2024-06-11 06:59:27,4,4,464.84000000000003,445.12,19.72,PayPal
11318,2337,5,2025-10-23 23:04:06,1,3,1192.74,1192.74,0.0,Card
11319,2453,9,2024-01-16 05:31:55,5,9,2439.0699999999997,2180.3199999999997,258.75,Cash
11320,1078,4,2024-12-04 14:00:56,4,8,922.92,786.71,136.21,Cash
11321,191,2,2024-12-07 04:49:15,4,16,3739.96,3717.2999999999997,22.66,PayPal
11322,727,3,2026-01-06 07:25:48,2,2,198.49,198.49,0.0,PayPal
11323,4777,2,2024-12-25 17:34:32,3,6,677.3399999999999,677.3399999999999,0.0,Cash
11324,531,1,2024-05-07 18:18:01,4,13,1087.61,1087.61,0.0,Cash
11325,2104,4,2026-01-23 06:33:07,3,3,430.22,425.98,4.24,Cash
11326,1879,9,2023-06-25 02:20:49,5,7,609.3399999999999,599.33,10.01,PayPal
11327,857,7,2024-09-08 04:44:32,4,6,276.57,250.49,26.08,PayPal
11328,3199,7,2023-12-31 14:25:04,4,8,464.67,449.48,15.190000000000001,PayPal
11329,3532,1,2024-08-20 16:18:57,3,3,798.36,762.29,36.07,PayPal
11330,564,5,2023-10-22 22:48:26,3,6,320.94,305.22,15.72,Card
11331,1907,3,2024-03-02 06:07:31,3,7,3222.4500000000003,3079.3700000000003,143.08,Cash
11332,1737,1,2023-05-27 01:56:44,2,2,121.96000000000001,92.88,29.08,PayPal
11333,1961,6,2023-02-27 19:41:26,1,2,795.16,636.13,159.03,PayPal
11334,4568,6,2023-04-06 20:17:56,3,23,5338.990000000001,5073.16,265.83,PayPal
11335,2060,2,2024-12-23 17:14:09,4,27,1236.63,1219.79,16.84,PayPal
11336,445,3,2025-03-09 00:13:42,2,6,285.12,285.12,0.0,Cash
11337,1801,4,2023-10-28 20:39:02,5,31,1655.66,1528.52,127.14000000000001,PayPal
11338,3189,1,2025-12-13 02:38:07,4,15,477.42,469.19,8.23,PayPal
11339,3191,2,2024-05-06 07:34:07,4,13,3012.79,3012.79,0.0,Card
11340,709,8,2024-10-02 19:54:17,5,14,905.75,905.75,0.0,Card
11341,4472,7,2023-04-04 15:42:43,5,12,674.31,648.14,26.17,Cash
11342,4891,3,2023-12-27 00:05:50,1,1,9.74,9.74,0.0,Card
11343,960,7,2025-06-12 00:14:40,5,13,1001.88,834.39,167.49,Card
11344,2942,7,2024-07-02 14:52:38,2,3,176.94,168.06,8.88,Cash
11345,2039,10,2024-02-14 04:20:37,3,6,443.36,438.85,4.51,PayPal
11346,140,2,2025-02-03 21:18:12,4,18,2771.76,2577.56,194.2,Card
11347,3063,3,2024-07-02 01:33:57,5,5,1181.56,897.47,284.09000000000003,PayPal
11348,3200,2,2024-05-04 06:39:00,2,4,798.16,798.16,0.0,Card
11349,2818,1,2023-07-09 19:30:43,1,5,591.35,591.35,0.0,Card
11350,2099,3,2025-08-10 21:22:10,2,21,1122.87,1122.87,0.0,Cash
11351,1958,3,2024-10-27 10:04:08,5,17,827.76,702.38,125.38000000000001,Card
11352,1480,6,2024-05-01 14:31:56,1,1,84.39,84.39,0.0,PayPal
11353,4726,2,2024-11-19 23:39:17,2,9,410.16999999999996,410.16999999999996,0.0,Cash
11354,1753,10,2024-02-29 18:05:00,4,10,768.55,758.15,10.4,PayPal
11355,1781,7,2023-10-12 18:38:22,4,32,22297.280000000002,15805.25,6492.030000000001,Cash
11356,3128,3,2024-07-12 08:29:50,5,20,2369.25,2318.61,50.64,PayPal
11357,272,1,2023-10-16 05:35:30,3,8,1394.6799999999998,1350.54,44.14,Cash
11358,3558,5,2023-07-08 14:57:42,4,17,1517.04,1374.43,142.61,PayPal
11359,4233,4,2025-06-14 15:06:17,3,6,277.42,263.64,13.780000000000001,Cash
11360,2168,9,2023-03-10 07:38:44,4,23,21564.24,19407.23,2157.01,PayPal
11361,2072,10,2023-12-27 12:07:00,5,6,1441.75,1433.22,8.53,PayPal
11362,4002,8,2024-11-23 17:00:22,5,9,859.45,718.4000000000001,141.05,Cash
11363,2795,6,2024-07-19 13:19:16,4,4,338.08000000000004,331.21000000000004,6.869999999999999,Cash
11364,2839,5,2024-10-23 00:15:36,1,2,28.78,23.02,5.76,PayPal
11365,4170,6,2024-08-06 07:40:36,5,15,4991.12,4723.14,267.97999999999996,Cash
11366,1323,9,2024-01-09 18:45:43,4,32,14148.98,12744.74,1404.24,PayPal
11367,3697,1,2025-05-18 11:31:49,1,1,10.81,10.27,0.54,Card
11368,3862,8,2026-02-22 07:00:19,3,6,621.94,563.28,58.66,Card
11369,4069,2,2024-02-24 14:20:55,5,19,2164.35,2160.33,4.02,PayPal
11370,2094,2,2023-11-30 17:47:37,2,2,403.48,403.48,0.0,Cash
11371,3670,9,2023-08-14 13:08:19,3,14,2139.59,2097.7400000000002,41.85,PayPal
11372,3148,3,2025-03-30 15:40:40,3,5,340.05,333.81,6.24,PayPal
11373,3570,8,2025-12-06 19:41:25,5,34,1945.65,1908.69,36.96,PayPal
11374,535,8,2026-01-23 08:33:11,1,3,1313.79,1313.79,0.0,Cash
11375,3022,1,2024-08-30 11:06:47,5,9,565.5699999999999,481.65999999999997,83.91000000000001,Cash
11376,1421,4,2023-05-21 19:16:18,5,8,2370.51,2316.04,54.47,Card
11377,4150,1,2023-10-18 14:55:29,4,9,399.94,318.78,81.16,Cash
11378,2667,7,2025-10-18 22:08:39,2,4,158.51,137.75,20.76,PayPal
11379,382,10,2024-03-01 00:57:55,5,8,322.65,312.18,10.47,Card
11380,1097,1,2023-06-20 13:46:31,4,42,2960.0899999999997,2618.12,341.97,Card
11381,2907,6,2024-08-12 00:25:39,3,24,880.62,871.78,8.84,Card
11382,4742,10,2023-08-23 10:48:04,3,5,330.92,326.13,4.79,Card
11383,628,3,2024-08-26 17:33:49,4,8,261.27,244.89999999999998,16.37,Cash
11384,3688,9,2025-12-15 03:49:32,3,4,298.31,298.31,0.0,Card
11385,3857,2,2025-04-26 11:39:15,4,9,425.96,418.63,7.33,Card
11386,4026,6,2024-04-10 22:03:31,5,7,966.68,957.79,8.89,Card
11387,3427,9,2023-05-27 06:23:22,4,7,412.96000000000004,402.78999999999996,10.169999999999998,Cash
11388,2733,7,2023-06-05 16:39:46,5,31,1508.0600000000002,1496.37,11.69,Card
11389,2403,8,2024-06-28 21:52:27,4,9,1234.41,1234.41,0.0,PayPal
11390,4703,7,2025-12-17 19:19:26,5,16,1738.54,1375.54,363.0,PayPal
11391,4291,8,2025-04-29 03:30:11,1,1,317.16,317.16,0.0,PayPal
11392,2260,2,2023-12-07 18:07:23,4,6,938.81,933.14,5.67,Cash
11393,4806,6,2026-01-01 15:50:40,2,12,2138.84,1996.1399999999999,142.7,Card
11394,639,4,2023-03-20 15:58:44,1,2,210.54,210.54,0.0,PayPal
11395,664,10,2024-12-29 19:17:52,1,20,1230.2,1230.2,0.0,PayPal
11396,2948,8,2025-01-17 03:38:20,4,5,722.82,708.82,14.0,Card
11397,2328,8,2024-03-04 10:30:35,5,11,768.45,733.57,34.88,PayPal
11398,1052,9,2025-01-12 02:02:22,4,8,789.62,681.4,108.22,PayPal
11399,487,6,2024-09-21 09:25:13,4,8,457.03,431.71,25.32,PayPal
11400,2217,3,2023-05-15 19:48:05,1,2,59.1,59.1,0.0,Card
11401,3238,5,2024-07-28 11:12:42,1,2,80.1,76.09,4.01,Card
11402,2930,9,2024-07-06 12:37:23,5,25,1970.5500000000002,1891.3600000000001,79.19,Cash
11403,3552,8,2025-12-17 03:28:42,2,2,977.72,977.72,0.0,PayPal
11404,3896,1,2023-12-04 15:58:08,4,4,136.25,135.41,0.84,PayPal
11405,4698,7,2023-03-14 09:37:49,5,25,886.61,882.51,4.1,Card
11406,678,8,2025-12-24 05:27:58,1,3,111.87,78.31,33.56,Card
11407,4334,6,2025-06-26 16:07:04,3,7,311.73,297.82,13.91,Card
11408,2343,7,2023-06-23 13:54:04,1,1,251.17,200.94,50.23,Card
11409,3849,1,2026-01-20 01:42:29,4,14,602.0699999999999,586.5699999999999,15.5,Cash
11410,4167,1,2023-07-29 09:31:48,5,16,1702.78,1470.3799999999999,232.4,Cash
11411,3927,2,2024-07-08 08:27:59,4,24,802.79,780.8599999999999,21.93,Card
11412,578,6,2025-06-14 19:58:22,5,7,243.06,223.8,19.26,PayPal
11413,1002,9,2023-12-27 00:07:15,5,6,894.28,742.25,152.03,Cash
11414,2811,1,2024-05-19 12:49:16,4,4,1728.21,1443.42,284.78999999999996,PayPal
11415,2775,3,2024-07-31 00:36:26,2,2,109.36,109.36,0.0,Card
11416,3960,4,2023-10-27 16:59:23,4,19,2183.2400000000002,2127.77,55.47,Card
11417,2436,8,2025-04-06 10:04:08,3,7,251.03,194.33,56.699999999999996,Cash
11418,1940,9,2023-08-15 03:52:08,1,1,36.96,36.96,0.0,Cash
11419,2557,1,2023-07-08 17:47:23,4,8,299.45,261.98,37.47,PayPal
11420,4342,6,2026-01-13 16:32:29,4,16,380.46,376.03999999999996,4.42,Card
11421,577,6,2024-03-21 00:49:50,5,44,2727.79,2703.9300000000003,23.86,PayPal
11422,4341,6,2025-12-20 02:06:46,2,2,501.18,448.65999999999997,52.52,Card
11423,4759,5,2024-06-14 12:44:43,5,18,2160.73,2158.52,2.21,Cash
11424,4627,2,2024-04-03 13:04:46,1,1,36.51,32.86,3.65,Card
11425,4195,2,2023-03-07 07:16:52,2,2,941.79,939.63,2.16,Card
11426,1967,1,2025-06-25 01:35:37,5,8,1703.34,1295.15,408.19,Cash
11427,3388,1,2025-11-28 06:20:36,4,6,405.25,396.39,8.86,Card
11428,124,3,2023-11-16 07:28:50,4,14,1554.48,1442.51,111.97,Card
11429,1762,7,2025-10-10 05:38:57,5,9,1757.44,1684.75,72.69,Cash
11430,1818,7,2023-04-14 21:34:53,3,4,832.92,792.28,40.64,PayPal
11431,4535,9,2024-09-11 17:22:05,2,4,186.58999999999997,175.67,10.92,PayPal
11432,4388,4,2023-10-27 05:15:51,2,3,517.01,517.01,0.0,Card
11433,232,6,2025-12-20 22:38:59,1,1,101.29,91.16,10.13,Card
11434,4311,6,2023-03-29 09:23:42,1,1,105.8,95.22,10.58,Cash
11435,3122,1,2024-06-16 17:27:45,3,3,85.82,82.9,2.92,Card
11436,1119,10,2025-07-19 06:04:53,3,22,2771.7200000000003,2520.87,250.85,Cash
11437,2162,8,2025-07-22 20:47:06,1,1,44.4,44.4,0.0,Card
11438,1333,6,2024-04-03 15:47:50,5,10,1063.96,1039.28,24.68,Cash
11439,1625,6,2024-02-25 01:04:53,3,5,127.84,120.78999999999999,7.05,Cash
11440,4715,5,2023-08-25 04:06:19,4,17,1192.3899999999999,1124.3200000000002,68.07,Cash
11441,2863,10,2025-03-13 12:28:48,1,4,421.08,421.08,0.0,Cash
11442,1703,5,2023-07-13 14:59:51,3,22,772.2900000000001,750.62,21.669999999999998,Card
11443,3129,6,2024-03-12 13:33:22,1,1,51.55,48.97,2.58,Card
11444,761,7,2025-05-24 14:28:18,2,3,130.26,125.59,4.67,Card
11445,1801,10,2025-02-08 00:48:08,5,15,456.71,446.83,9.88,PayPal
11446,1270,3,2023-12-27 05:54:10,2,14,2107.94,1972.62,135.32,Cash
11447,2459,7,2023-04-11 04:43:27,3,4,469.28,468.08,1.2,Card
11448,4636,2,2024-04-10 17:46:24,3,5,95.35,85.36,9.99,Cash
11449,4523,8,2024-03-17 21:22:29,1,1,40.18,40.18,0.0,Card
11450,3791,9,2023-04-09 12:12:41,3,4,305.16,288.08000000000004,17.08,PayPal
11451,298,10,2023-04-03 10:41:11,3,4,166.36,149.59,16.77,Cash
11452,725,3,2023-12-15 20:56:45,3,3,1106.35,906.38,199.97,Cash
11453,2401,1,2025-09-17 14:38:08,4,8,543.41,487.34000000000003,56.06999999999999,PayPal
11454,1254,4,2023-11-04 13:11:51,5,15,5860.560000000001,5858.7300000000005,1.83,Cash
11455,1191,9,2024-10-02 07:11:05,5,17,1026.16,953.0899999999999,73.07000000000001,Cash
11456,1058,9,2023-08-20 11:50:30,2,2,77.47,75.65,1.82,PayPal
11457,126,10,2024-02-03 17:07:25,3,13,2958.25,2920.38,37.87,Cash
11458,36,7,2024-07-21 04:16:20,4,6,154.3,147.09,7.21,PayPal
11459,4896,7,2024-03-13 15:42:25,5,15,496.75,469.71,27.04,Card
11460,348,3,2025-08-21 05:42:48,2,2,356.96999999999997,356.96999999999997,0.0,PayPal
11461,2083,10,2025-11-24 06:11:18,4,4,499.48,378.08000000000004,121.39999999999999,PayPal
11462,4339,1,2023-11-27 18:01:33,4,26,10125.789999999999,10085.19,40.6,Cash
11463,2961,3,2024-05-28 03:52:57,5,13,4079.36,4079.3599999999997,0.0,Card
11464,1040,8,2024-04-26 12:54:19,3,5,545.88,491.3,54.580000000000005,Card
11465,4250,6,2024-09-10 13:31:37,5,10,3119.38,3046.05,73.33,PayPal
11466,2490,10,2023-04-17 03:04:40,3,15,718.2,718.2,0.0,Cash
11467,2240,3,2023-05-04 12:57:25,5,25,2639.62,2402.5,237.11999999999998,Card
11468,1532,3,2023-04-20 03:09:36,5,16,1065.17,999.95,65.22,Cash
11469,1982,10,2024-04-26 02:01:48,3,4,112.3,98.44,13.86,PayPal
11470,3559,7,2025-07-15 11:31:22,4,15,1191.08,1191.08,0.0,Card
11471,4462,7,2024-05-13 01:07:27,5,6,363.91,347.79999999999995,16.11,Cash
11472,389,9,2024-11-17 00:45:27,5,20,7091.92,6434.48,657.44,Card
11473,100,5,2025-09-27 18:14:00,3,4,331.96000000000004,309.65,22.310000000000002,Cash
11474,3301,2,2024-12-29 20:17:10,1,1,256.13,179.29,76.84,PayPal
11475,847,9,2024-07-12 05:26:58,4,8,398.7,393.89,4.81,Cash
11476,3234,5,2024-11-27 11:38:42,3,4,1381.08,1342.46,38.620000000000005,Card
11477,233,10,2024-08-19 04:51:24,2,2,415.84999999999997,336.33,79.52,PayPal
11478,532,1,2024-10-01 02:06:53,3,3,1111.3600000000001,1003.9,107.46000000000001,PayPal
11479,288,2,2024-07-16 15:51:27,1,20,7214.6,7214.6,0.0,PayPal
11480,4655,4,2024-03-10 12:01:57,4,6,983.73,898.11,85.62,Card
11481,290,1,2026-01-14 02:27:01,1,1,62.42,62.42,0.0,Card
11482,2143,8,2023-05-22 11:43:43,3,31,1823.3899999999999,1637.3300000000002,186.06,Cash
11483,1072,7,2024-04-04 13:42:54,3,4,244.25,220.22,24.03,Cash
11484,947,8,2024-04-21 08:00:33,4,5,147.98000000000002,136.84,11.14,PayPal
11485,2068,1,2024-04-01 13:09:34,3,4,644.5699999999999,631.92,12.649999999999999,PayPal
11486,3596,6,2026-02-08 08:57:19,3,4,124.65,110.43,14.219999999999999,PayPal
11487,909,8,2025-08-30 12:48:29,4,7,1674.22,1502.24,171.98,Card
11488,2714,5,2023-05-05 05:30:52,2,3,104.67000000000002,97.85,6.82,Cash
11489,4762,9,2023-06-05 02:02:30,3,7,1413.9599999999998,1412.1299999999999,1.83,PayPal
11490,4906,7,2025-08-17 18:09:01,2,6,859.88,817.69,42.19,Cash
11491,4805,5,2025-01-08 15:09:26,5,8,542.88,504.19,38.69,Cash
11492,4490,9,2023-12-28 02:40:14,2,5,194.75,172.86,21.89,PayPal
11493,3143,9,2023-02-28 01:50:52,2,2,75.9,71.58,4.32,Card
11494,4126,7,2025-07-08 05:49:54,3,26,17282.04,13842.03,3440.01,Cash
11495,1922,3,2024-04-02 08:34:20,1,10,459.3,459.3,0.0,PayPal
11496,3614,8,2023-09-27 11:10:24,2,7,2670.9500000000003,2432.4,238.55,Card
11497,3853,3,2024-12-04 02:40:03,2,12,1996.24,1996.24,0.0,Card
11498,1263,4,2025-02-18 00:23:31,2,2,280.98,272.68,8.3,PayPal
11499,1903,2,2024-12-22 00:44:57,1,3,39.18,39.18,0.0,Card
11500,1849,7,2023-10-11 13:57:03,3,6,1382.17,1382.17,0.0,Card
11501,43,8,2025-09-18 10:09:30,5,8,611.47,554.17,57.3,Cash
11502,849,6,2023-07-24 09:25:04,3,11,1115.07,1103.56,11.51,Card
11503,3274,4,2024-06-02 12:01:51,5,24,403.98,394.1,9.879999999999999,PayPal
11504,4767,8,2024-11-07 00:10:53,4,34,6534.9,6006.17,528.73,Card
11505,2713,2,2023-07-01 21:11:19,3,7,175.24,175.24,0.0,Card
11506,2064,8,2023-07-12 14:51:40,5,10,1393.32,1382.56,10.760000000000002,Cash
11507,139,4,2025-12-05 12:21:30,3,5,411.19,367.35,43.839999999999996,Card
11508,1351,5,2025-02-26 08:56:28,5,6,314.07,265.36,48.71,Card
11509,4452,9,2023-03-18 19:34:12,4,10,1122.31,1113.26,9.05,PayPal
11510,2778,10,2025-09-21 20:04:56,5,10,1061.33,1025.15,36.18,Card
11511,345,1,2025-06-24 01:06:24,5,27,4051.0600000000004,3724.83,326.23,Card
11512,230,2,2023-10-31 02:55:24,5,15,872.78,854.28,18.5,PayPal
11513,1800,6,2024-03-08 19:32:13,2,5,155.04000000000002,155.04000000000002,0.0,Card
11514,4184,5,2023-04-27 05:25:20,1,1,59.34,59.34,0.0,Cash
11515,3143,10,2025-09-12 07:24:25,2,2,82.82,78.8,4.02,Card
11516,2214,7,2024-05-07 11:01:08,4,16,372.45,322.08,50.37,PayPal
11517,4272,3,2025-02-21 04:13:00,5,10,3568.93,2710.8999999999996,858.0300000000001,Card
11518,271,4,2025-10-08 13:05:07,1,1,6.72,6.72,0.0,Card
11519,689,7,2024-03-09 16:37:36,3,22,1306.95,1256.96,49.99,Cash
11520,1046,3,2023-05-01 08:14:24,2,21,2502.9100000000003,2300.33,202.58,Card
11521,4231,8,2023-03-21 12:45:15,2,4,224.22,201.8,22.42,Card
11522,1414,6,2024-04-28 10:14:04,2,3,289.26,274.6,14.66,Cash
11523,3258,3,2023-06-04 01:05:24,1,1,42.64,38.38,4.26,Card
11524,227,10,2026-02-03 23:39:36,1,1,1067.94,1067.94,0.0,Card
11525,3700,4,2023-06-20 05:03:36,2,5,522.5,369.78,152.72,PayPal
11526,536,9,2023-04-10 09:50:05,2,6,224.01,224.01,0.0,Card
11527,4766,10,2024-07-03 16:35:32,4,8,3045.44,3045.44,0.0,PayPal
11528,4531,6,2025-02-03 03:20:49,4,5,401.44,386.78000000000003,14.66,PayPal
11529,1004,6,2021-01-07 20:22:41,2,2,1930.85,1834.31,96.53999999999999,Card
11530,1421,5,2024-06-08 07:29:28,2,3,951.36,923.8,27.56,Card
11531,1830,8,2026-01-04 02:22:07,2,9,180.72,151.3,29.42,Card
11532,1549,4,2025-12-11 13:53:16,5,8,579.83,576.8,3.03,Cash
11533,4697,4,2024-03-11 02:27:28,1,4,239.76,239.76,0.0,Cash
11534,3905,10,2025-02-20 05:42:36,2,3,350.29999999999995,348.46999999999997,1.83,Card
11535,2460,2,2026-01-08 02:26:04,1,2,1719.0,1719.0,0.0,PayPal
11536,3345,10,2025-07-22 16:04:56,5,24,1311.6399999999999,1305.22,6.42,PayPal
11537,2816,10,2025-06-28 17:15:06,4,10,518.24,508.99,9.25,Card
11538,905,10,2019-01-26 04:04:32,3,22,775.11,627.27,147.84,PayPal
11539,2828,1,2025-04-12 15:13:05,1,1,18.59,17.66,0.93,Cash
11540,210,6,2025-03-19 00:14:18,3,23,2910.37,2910.37,0.0,Cash
11541,2462,4,2023-04-17 03:39:32,2,2,204.24,168.20000000000002,36.04,PayPal
11542,4878,3,2024-08-18 09:31:08,1,4,2239.44,2239.44,0.0,Card
11543,2243,9,2025-08-07 16:15:20,4,6,1235.53,1180.03,55.5,PayPal
11544,3368,6,2024-12-27 09:11:05,3,3,195.66,166.43,29.23,Cash
11545,4337,10,2025-09-06 18:37:08,3,27,1476.3,1476.3000000000002,0.0,Cash
11546,4900,4,2024-07-26 20:56:06,4,53,25528.340000000004,25528.34,0.0,Cash
11547,3586,6,2023-03-06 06:55:53,4,9,1211.8700000000001,1148.46,63.410000000000004,Cash
11548,924,6,2023-03-18 18:50:58,4,4,280.89,235.70000000000002,45.19,Card
11549,4349,6,2024-04-06 23:28:43,4,6,601.6899999999999,601.6899999999999,0.0,Cash
11550,4142,1,2024-03-06 08:10:44,3,9,1041.94,1039.9299999999998,2.01,PayPal
11551,1453,7,2024-10-18 22:42:21,2,2,106.6,99.4,7.2,PayPal
11552,2735,3,2024-08-06 01:27:36,4,12,583.56,557.96,25.6,PayPal
11553,988,4,2024-03-26 11:15:03,1,2,111.16,77.81,33.35,Card
11554,384,7,2023-10-09 22:42:57,3,4,176.79000000000002,173.82,2.97,Card
11555,1765,4,2025-07-13 19:41:27,2,2,185.72,176.44,9.280000000000001,PayPal
11556,2159,10,2024-01-29 18:47:04,2,2,503.43,503.43,0.0,PayPal
11557,1294,8,2025-08-27 10:04:08,1,1,142.7,135.56,7.14,PayPal
11558,397,8,2025-05-05 02:32:33,1,3,72.92999999999999,69.28,3.65,Cash
11559,2284,5,2023-07-28 00:30:20,4,23,2071.43,2066.9900000000002,4.44,Cash
11560,861,4,2023-05-23 07:06:50,3,13,1056.73,1000.5,56.230000000000004,Card
11561,4530,1,2026-01-18 13:48:55,4,10,1201.01,1145.5600000000002,55.449999999999996,Card
11562,2084,9,2023-09-30 08:25:58,5,27,2551.4900000000002,2517.51,33.98,PayPal
11563,4833,10,2025-07-08 10:00:49,1,1,73.28,73.28,0.0,Cash
11564,1405,4,2023-11-01 17:43:18,1,3,1431.33,1359.76,71.57,Card
11565,4170,5,2023-08-16 13:11:36,3,27,990.31,927.81,62.5,Cash
11566,374,1,2023-03-21 11:42:28,1,4,421.08,400.03,21.05,Card
11567,2408,10,2025-05-25 12:43:11,4,26,1647.58,1617.26,30.32,Card
11568,1081,3,2025-11-06 13:05:03,4,24,3161.3,2306.9,854.4000000000001,PayPal
11569,3021,2,2025-01-19 19:50:51,3,6,498.77,462.72999999999996,36.04,PayPal
11570,3385,5,2023-10-28 12:21:08,5,8,1493.3600000000001,1374.73,118.63000000000001,Card
11571,3265,4,2025-03-31 05:59:04,2,22,18693.16,16823.84,1869.32,Cash
11572,610,3,2024-08-26 15:10:39,4,5,197.14000000000001,183.78,13.36,Card
11573,3605,8,2023-09-30 14:06:52,3,5,487.92,487.92,0.0,Card
11574,2592,2,2023-04-18 00:39:29,4,26,1218.8,1035.16,183.64,Cash
11575,3027,3,2025-12-27 03:38:58,2,5,236.04000000000002,178.75,57.29,Card
11576,1066,6,2023-02-27 02:17:11,1,1,24.07,24.07,0.0,Card
11577,1293,9,2024-11-11 07:33:41,4,8,248.92,224.17,24.75,Card
11578,2106,8,2023-10-25 05:34:16,1,1,930.98,930.98,0.0,Cash
11579,2188,2,2023-12-29 22:29:57,3,8,315.81,301.4,14.41,PayPal
11580,2428,4,2023-03-20 16:10:25,3,5,225.64,225.64,0.0,Card
11581,4426,1,2024-03-20 17:05:20,5,6,2333.38,2176.77,156.60999999999999,Cash
11582,4912,1,2026-01-08 14:15:59,2,3,401.33,370.87,30.46,Cash
11583,4355,3,2023-07-27 00:21:00,5,9,2328.11,1989.31,338.8,Cash
11584,1144,9,2023-07-21 23:17:11,5,39,19004.89,19004.89,0.0,Cash
11585,4669,1,2023-09-26 22:42:57,4,8,1169.62,1112.31,57.31,PayPal
11586,1579,7,2024-05-15 06:03:24,3,8,258.2,245.81,12.39,PayPal
11587,114,1,2023-10-02 18:25:25,1,2,80.1,80.1,0.0,Card
11588,3070,2,2023-09-26 20:58:35,3,13,1812.7500000000002,1641.14,171.61,PayPal
11589,629,2,2025-03-08 08:17:19,5,25,971.9,868.15,103.75000000000001,PayPal
11590,2839,6,2023-03-03 11:55:48,4,8,791.7,710.23,81.47,Cash
11591,3853,8,2023-09-15 03:59:15,3,8,759.06,725.96,33.1,Cash
11592,3050,5,2024-02-28 19:51:32,4,18,4760.85,4568.4800000000005,192.37,Cash
